ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_Area,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Compactness,AreaShape_FormFactor,AreaShape_Perimeter,AreaShape_ConvexArea,AreaShape_EquivalentDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,cancer_probability,classification,anomaly_score,top_deviations,sample_verdict
2622,2397.9868735083533,1060.1199284009547,1676.0,0.7452246514001118,0.836744882675986,59.93182909224532,39.96335160226752,1.9405936329727311,0.5153062356842494,202.16652224137047,2003.0,46.19469100422832,27.71681460253699,23.09734550211416,9.6,healthy,-0.5255,"MinorAxisLength, EquivalentDiameter, MeanRadius",healthy
2623,1787.3530701754387,1062.782894736842,456.0,0.761657504399432,0.9519832985386222,30.169126662308056,19.548985237772754,1.1688616761665078,0.8555332255221848,81.84062043356595,479.0,24.095585330081406,14.457351198048842,12.047792665040703,1.9,healthy,-0.4347,"FormFactor, Solidity, Compactness",healthy
2624,508.92028985507244,1067.1739130434783,138.0,0.7636553726266132,0.92,16.7973951086212,10.844803012940593,1.148456503489777,0.8707338910627725,44.62741699796952,150.0,13.255453865237978,7.953272319142787,6.627726932618989,0.0,healthy,-0.4006,"FormFactor, MaximumRadius, EquivalentDiameter",healthy
2625,787.5604060913705,1071.2954314720812,985.0,0.8443769808434908,0.7576923076923077,53.51935110199896,28.672964967439533,2.0112563132181376,0.49720167112859753,157.78174593052023,1300.0,35.413852537730705,21.24831152263842,17.706926268865352,5.0,healthy,-0.4709,"Solidity, EquivalentDiameter, MeanRadius",healthy
2626,877.4166666666666,1066.2878787878788,264.0,0.616360253822596,0.9496402877697842,20.990761508195895,16.529475500556234,1.1384463935711113,0.8783900635524624,61.4558441227157,278.0,18.333991376950163,11.000394826170098,9.166995688475081,0.1,healthy,-0.4126,"FormFactor, Eccentricity, Solidity",healthy
2628,1908.4206896551725,1069.2344827586207,145.0,0.8274447935382686,0.9235668789808917,18.41744089111514,10.34225999916335,1.2557553672679387,0.7963334468365696,47.834523779156065,157.0,13.58748446131949,8.152490676791693,6.793742230659745,0.0,healthy,-0.3916,"FormFactor, Solidity, MaximumRadius",healthy
2629,2654.4841269841268,1067.4126984126983,126.0,0.6948742851894651,0.9264705882352942,15.193514784991798,10.926130994592251,1.1034462017329152,0.9062517034627903,41.79898987322333,136.0,12.666024736934256,7.599614842160554,6.333012368467128,0.5,healthy,-0.4173,"FormFactor, MajorAxisLength, MaximumRadius",healthy
2630,2986.5689655172414,1071.3869731800767,522.0,0.8491563451372569,0.6615969581749049,45.91273027828838,24.248420737187498,2.6515042972118508,0.3771444010298361,131.88225099390857,789.0,25.780439141949365,15.468263485169619,12.890219570974683,3.9,healthy,-0.4577,"Solidity, FormFactor, Compactness",healthy
2631,1015.1748251748252,1071.7622377622379,286.0,0.8159789519361097,0.8746177370030581,26.267586631969465,15.184808820485264,1.478923737399425,0.6761673876155534,72.90559159102155,327.0,19.08262324195121,11.449573945170727,9.541311620975605,0.0,healthy,-0.3806,"Compactness, Perimeter, MajorAxisLength",healthy
2632,1208.021981079577,1074.4234835837508,3594.0,0.8604192803262829,0.8214857142857143,98.48926200594902,50.188823541153454,2.7678776703880654,0.36128764312759415,353.5634918610404,4375.0,67.64630753986631,40.58778452391979,33.82315376993316,74.1,cancer_suspect,-0.6742,"Area, ConvexArea, EquivalentDiameter",healthy
2633,2030.777142857143,1068.8685714285714,175.0,0.6137964264477583,0.9067357512953368,17.242259645153283,13.612149160881915,1.2315551878187219,0.8119814766654163,52.04163056034261,193.0,14.927053303604616,8.95623198216277,7.463526651802308,0.0,healthy,-0.4025,"Eccentricity, FormFactor, MajorAxisLength",healthy
2634,2590.274881516588,1070.7014218009479,211.0,0.736015789916436,0.9213973799126638,20.224694278215466,13.691397401735685,1.170023117649438,0.8546839672783454,55.698484809834994,229.0,16.39065416446578,9.834392498679467,8.19532708223289,0.0,healthy,-0.3891,"FormFactor, Solidity, Compactness",healthy
2635,3129.101818181818,1071.7818181818182,275.0,0.9241406011842269,0.9136212624584718,30.74010379270765,11.744334972127115,1.6839432274775528,0.5938442482398535,76.2842712474619,301.0,18.712051592547777,11.227230955528666,9.356025796273888,0.0,healthy,-0.3885,"Eccentricity, Solidity, MinorAxisLength",healthy
2636,1397.514511873351,1078.0501319261214,379.0,0.8864719168988292,0.7445972495088409,37.29365671559388,17.2588475889225,2.201270520123298,0.4542831018988016,102.3908729652601,509.0,21.967197988242077,13.180318792945245,10.983598994121039,0.0,healthy,-0.4067,"Solidity, FormFactor, Eccentricity",healthy
2637,2517.3161764705883,1075.9632352941176,136.0,0.9582607532393438,0.8774193548387097,25.702484698989498,7.348228844382954,1.8720075200769943,0.5341858882911276,56.562445840513924,155.0,13.159049284959082,7.895429570975448,6.579524642479541,0.8,healthy,-0.421,"Eccentricity, MinorAxisLength, MaximumRadius",healthy
2638,1380.7214285714285,1071.1642857142858,140.0,0.9396157820489146,0.8433734939759037,24.466617867912113,8.373239559322819,1.7851866315283895,0.5601655212619696,56.04163056034261,166.0,13.351162356249091,8.010697413749455,6.6755811781245455,0.0,healthy,-0.4106,"Eccentricity, MinorAxisLength, MaximumRadius",healthy
